k,prev_fname,curr_fname,prev_time_ms,curr_time_ms,dt_ms,dt_s,N_matches,des_cx,des_cy,des_perim,des_r23_14,des_rot,des_r12_34,cur_cx,cur_cy,cur_perim,cur_r23_14,cur_rot,cur_r12_34,e_cx,e_cy,e_perim,e_r23_14,e_rot_wrapped,e_r12_34,edot_cx,edot_cy,edot_perim,edot_r23_14,edot_rot,edot_r12_34,edot_cx_smooth,edot_cy_smooth,edot_perim_smooth,edot_r23_14_smooth,edot_rot_smooth,edot_r12_34_smooth
165,img_165.png,img_166.png,32803,33000,197,0.197,5892,0.5099159479141235,0.5669514536857605,1.7336359024047852,0.942210853099823,0.023192910477519035,0.9868665337562561,0.5025011301040649,0.5698363184928894,1.7809370756149292,0.9406808018684387,0.019697869196534157,0.9765775799751282,-0.007414817810058594,0.0028848648071289062,0.04730117321014404,-0.0015300512313842773,-0.0034950412809848785,-0.01028895378112793,-0.03763866797089577,0.014643983915448189,0.2401074767112732,-0.0077667576260864735,-0.017741326242685318,-0.05222819373011589,-0.0007839296150005828,0.008269751405702824,0.20473478519746566,0.001356172069376963,0.0170412427784279,-0.05320445300915039
166,img_166.png,img_167.png,33000,33200,200,0.2,7074,0.5104670524597168,0.5379558801651001,1.7719535827636719,1.0047948360443115,-0.001863781362771988,1.0056549310684204,0.5111997127532959,0.5393592715263367,1.802164077758789,1.0050550699234009,0.01006554439663887,0.9947528839111328,0.0007326602935791016,0.0014033913612365723,0.030210494995117188,0.00026023387908935547,0.011929325759410858,-0.010902047157287598,0.003663301467895508,0.007016956806182861,0.15105247497558594,0.0013011693954467773,0.05964662879705429,-0.05451023578643799,0.003699011279850524,0.010044040233687074,0.19067423297187538,-0.009456233586419368,0.014087362282797215,-0.050027376983811656
167,img_167.png,img_168.png,33200,33400,200,0.2,6920,0.5006195902824402,0.5362299680709839,1.809348702430725,0.9876046180725098,0.018652359023690224,1.004328966140747,0.5113794803619385,0.537757933139801,1.8470062017440796,0.9814104437828064,0.00874564703553915,0.9966351389884949,0.010759890079498291,0.0015279650688171387,0.03765749931335449,-0.006194174289703369,-0.009906711988151073,-0.007693827152252197,0.053799450397491455,0.007639825344085693,0.18828749656677246,-0.030970871448516846,-0.04953356087207794,-0.038469135761260986,0.005010848712157801,0.011585845775649195,0.1877177486964085,-0.016018830976463807,-0.0032812358970323446,-0.04548169344389292
168,img_168.png,img_169.png,33400,33600,200,0.2,6756,0.5238833427429199,0.5394809246063232,1.7538741827011108,1.0170055627822876,0.02325802855193615,0.9873386025428772,0.5082131624221802,0.5425506830215454,1.7943695783615112,1.0135396718978882,0.025015220046043396,0.9787299036979675,-0.015670180320739746,0.003069758415222168,0.04049539566040039,-0.003465890884399414,0.0017571914941072464,-0.008608698844909668,-0.07835090160369873,0.01534879207611084,0.20247697830200195,-0.01732945442199707,0.008785957470536232,-0.04304349422454834,0.0007808189227313287,0.01444820809768392,0.19217525600831772,-0.008266666741516744,-0.01395911404205138,-0.042122209080039004
169,img_169.png,img_170.png,33600,33801,201,0.201,7234,0.4864511489868164,0.5188508033752441,1.8002088069915771,0.9779052734375,0.02782594971358776,1.0398463010787964,0.5002782940864563,0.5227585434913635,1.8427494764328003,0.9853311777114868,0.02617465704679489,1.0320241451263428,0.013827145099639893,0.003907740116119385,0.042540669441223145,0.007425904273986816,-0.0016512926667928696,-0.007822155952453613,0.06879176199436188,0.01944149285554886,0.21164511144161224,0.03694479539990425,-0.008215386420488358,-0.038916196674108505,-0.005621863563279818,0.01692587781951776,0.19250160923335272,0.007738175545101232,-0.006518505654088024,-0.03888781214105553
170,img_170.png,img_171.png,33801,34000,199,0.199,8003,0.5240917205810547,0.5135976672172546,1.7840393781661987,0.9985458254814148,0.0208995770663023,0.9611188173294067,0.5151041746139526,0.5175134539604187,1.8231980800628662,0.9963927268981934,0.01836899109184742,0.952239453792572,-0.00898754596710205,0.0039157867431640625,0.03915870189666748,-0.0021530985832214355,-0.0025305859744548798,-0.008879363536834717,-0.04516354575753212,0.01967732049524784,0.19677738845348358,-0.010819590650498867,-0.012716512195765972,-0.04461991786956787,-0.008246684122903506,0.016823730588073998,0.19338377226619896,0.0175915961430459,0.011372164762901678,-0.03406939750313012
171,img_171.png,img_172.png,34000,34200,200,0.2,7778,0.5210546255111694,0.5341518521308899,1.8117001056671143,0.9350325465202332,0.0043660919182002544,0.989748477935791,0.519445538520813,0.5358831882476807,1.8353785276412964,0.9432960748672485,0.01821707934141159,0.9865883588790894,-0.0016090869903564453,0.0017313361167907715,0.02367842197418213,0.00826352834701538,0.013850986957550049,-0.00316011905670166,-0.008045434951782227,0.008656680583953857,0.11839210987091064,0.041317641735076904,0.06925493478775024,-0.0158005952835083,-0.001807403566787075,0.014859729413083634,0.205631206310455,0.014523395018115571,0.021562819460313236,-0.02993158847244022
172,img_172.png,img_173.png,34200,34400,200,0.2,6507,0.49289706349372864,0.5481002926826477,1.7419307231903076,1.0413181781768799,0.009904777631163597,0.9486361742019653,0.49976038932800293,0.5498504042625427,1.8056100606918335,1.037341833114624,0.0005033694324083626,0.942260205745697,0.006863325834274292,0.0017501115798950195,0.06367933750152588,-0.003976345062255859,-0.009401408024132252,-0.0063759684562683105,0.03431662917137146,0.008750557899475098,0.3183966875076294,-0.019881725311279297,-0.047007039189338684,-0.03187984228134155,0.011268878564710979,0.012310498126713665,0.21692570174694673,0.00354690787254138,0.01282028739454592,-0.029606733828029513
173,img_173.png,img_174.png,34400,34600,200,0.2,8227,0.5039200782775879,0.5195534825325012,1.7965143918991089,1.000947117805481,0.017572639510035515,0.990795910358429,0.5011406540870667,0.5248305201530457,1.8350425958633423,1.0029817819595337,0.03388708829879761,0.9833784103393555,-0.0027794241905212402,0.005277037620544434,0.0385282039642334,0.0020346641540527344,0.016314448788762093,-0.007417500019073486,-0.013897120952606201,0.026385188102722168,0.192641019821167,0.010173320770263672,0.08157224208116531,-0.03708750009536743,0.019157252424543907,0.008728215073985917,0.20607758526707884,-0.005851161289856069,-0.0056971218573120454,-0.031449824813729564
174,img_174.png,img_175.png,34600,34801,201,0.201,7366,0.48619332909584045,0.5204272270202637,1.8263782262802124,1.011730432510376,0.009984545409679413,0.9499965906143188,0.5011488199234009,0.5170337557792664,1.8548719882965088,1.0071794986724854,-0.010679817758500576,0.9439298510551453,0.014955490827560425,-0.0033934712409973145,0.028493762016296387,-0.004550933837890625,-0.020664364099502563,-0.006066739559173584,0.07440542429685593,-0.016882941126823425,0.14176000654697418,-0.022641461342573166,-0.10280778259038925,-0.03018278256058693,0.014180961421333621,0.004703455835022898,0.18190614284106482,-0.00788158302580457,-0.0115622375840381,-0.031767251837042106
175,img_175.png,img_176.png,34801,35000,199,0.199,8120,0.5092141032218933,0.5112274885177612,1.8156497478485107,1.012772798538208,0.010592990554869175,0.9472740292549133,0.4964488744735718,0.5156480669975281,1.8525820970535278,1.0150903463363647,0.0135266138240695,0.9405695199966431,-0.012765228748321533,0.004420578479766846,0.03693234920501709,0.0023175477981567383,0.002933623269200325,-0.006704509258270264,-0.06414687633514404,0.02221396192908287,0.18558970093727112,0.01164596900343895,0.014741824939846992,-0.03369100019335747,0.0037147724957785743,0.003194166234085136,0.17359591788683096,-0.002442520927928957,0.0022220930302164574,-0.03133382444328787
176,img_176.png,img_177.png,35000,35200,200,0.2,7520,0.4879321753978729,0.5247355103492737,1.8375247716903687,0.9716770648956299,-0.0051802690140903,0.9945937991142273,0.4954291880130768,0.521991491317749,1.8776252269744873,0.9731284976005554,0.011845219880342484,0.9895886778831482,0.007497012615203857,-0.002744019031524658,0.04010045528411865,0.0014514327049255371,0.01702548936009407,-0.0050051212310791016,0.03748506307601929,-0.013720095157623291,0.20050227642059326,0.0072571635246276855,0.08512744307518005,-0.025025606155395508,-0.00010172985372963305,0.005487383824298748,0.1895789627813932,0.008251324463763894,0.015237873817363528,-0.033958777559197136
177,img_177.png,img_178.png,35200,35400,200,0.2,7182,0.5024574995040894,0.5182942152023315,1.8107421398162842,0.9707168340682983,0.011338765732944012,0.9291108846664429,0.5015913248062134,0.5226517915725708,1.8525075912475586,0.9704866409301758,-0.0006584359216503799,0.9202936291694641,-0.0008661746978759766,0.004357576370239258,0.041765451431274414,-0.0002301931381225586,-0.011997201479971409,-0.00881725549697876,-0.004330873489379883,0.02178788185119629,0.20882725715637207,-0.001150965690612793,-0.05998600646853447,-0.0440862774848938,0.0033758471940338996,0.008843550725491927,0.21177384872660637,0.02087293252563679,0.010375790704682662,-0.03933052931435475
178,img_178.png,img_179.png,35400,35600,200,0.2,7787,0.49802473187446594,0.5139591693878174,1.8226902484893799,1.0076295137405396,-0.0020190561190247536,0.9426878094673157,0.49643486738204956,0.517861545085907,1.8642884492874146,1.020318627357483,0.009852046146988869,0.933272659778595,-0.0015898644924163818,0.0039023756980895996,0.04159820079803467,0.01268911361694336,0.011871102266013622,-0.009415149688720703,-0.00794932246208191,0.019511878490447998,0.20799100399017334,0.0634455680847168,0.059355512261390686,-0.047075748443603516,0.00541438448945624,0.01036506998539685,0.22037023577837378,0.029205114369737644,-5.597987697733477e-06,-0.041858023773314566
179,img_179.png,img_180.png,35600,35801,201,0.201,7716,0.47586268186569214,0.5113458633422852,1.7837646007537842,1.0112450122833252,0.013902747072279453,0.9109086990356445,0.48603686690330505,0.506968080997467,1.8316524028778076,1.01145339012146,-0.003782483749091625,0.9051098227500916,0.010174185037612915,-0.004377782344818115,0.04788780212402344,0.00020837783813476562,-0.01768523082137108,-0.0057988762855529785,0.05061783641576767,-0.02178001031279564,0.23824776709079742,0.001036705682054162,-0.08798622339963913,-0.02885013073682785,0.0026239385132769757,0.009884164239456407,0.21081536165803733,0.027076098070548046,0.0027490433849572133,-0.03730577628873925
180,img_180.png,img_181.png,35801,36000,199,0.199,8407,0.5147058367729187,0.5072822570800781,1.8201706409454346,0.9849985837936401,2.0677716747741215e-05,0.9474684000015259,0.4998493492603302,0.5145992636680603,1.8563854694366455,0.9892471432685852,0.01895160973072052,0.9399910569190979,-0.014856487512588501,0.007317006587982178,0.03621482849121094,0.004248559474945068,0.018930932506918907,-0.0074773430824279785,-0.07465571910142899,0.036768876016139984,0.1819840669631958,0.021349545568227768,0.0951303169131279,-0.037574589252471924,0.0006596961003119714,0.006911247173646699,0.19582785033421868,0.014432721824952859,0.012540672148497708,-0.027815894247133644
181,img_181.png,img_182.png,36000,36200,200,0.2,7583,0.4789537489414215,0.5169575214385986,1.8612576723098755,0.9525410532951355,0.02190949209034443,0.9962213635444641,0.49147307872772217,0.5157765746116638,1.895821452140808,0.9557023644447327,0.02410430833697319,0.9940104484558105,0.01251932978630066,-0.0011809468269348145,0.03456377983093262,0.003161311149597168,0.0021948162466287613,-0.0022109150886535645,0.0625966489315033,-0.005904734134674072,0.17281889915466309,0.01580655574798584,0.010974081233143806,-0.011054575443267822,0.0028393418863645525,0.0007613217222663871,0.19368788894488534,-0.001048849008639823,0.012013295794670822,-0.01998199379252352
182,img_182.png,img_183.png,36200,36400,200,0.2,8243,0.5021935105323792,0.5057274699211121,1.821265459060669,1.0508650541305542,0.006271411199122667,0.9927043914794922,0.4993778467178345,0.5038491487503052,1.8692944049835205,1.0444350242614746,-0.006410147994756699,0.9882434010505676,-0.0028156638145446777,-0.0018783211708068848,0.04802894592285156,-0.00643002986907959,-0.012681558728218079,-0.0044609904289245605,-0.014078319072723389,-0.009391605854034424,0.2401447296142578,-0.03215014934539795,-0.0634077936410904,-0.022304952144622803,0.0044956078961700735,-0.004176036450640551,0.2084309291069822,-0.00834818125190497,0.002161514620984591,-0.019309965047251004
183,img_183.png,img_184.png,36400,36600,200,0.2,7818,0.5080415606498718,0.508584201335907,1.8045469522476196,0.9679397940635681,-0.017676685005426407,0.9723482131958008,0.5063248872756958,0.5078201293945312,1.8424078226089478,0.9672158360481262,-0.003956049680709839,0.966780960559845,-0.0017166733741760254,-0.0007640719413757324,0.037860870361328125,-0.0007239580154418945,0.013720635324716568,-0.0055672526359558105,-0.008583366870880127,-0.003820359706878662,0.18930435180664062,-0.0036197900772094727,0.06860317289829254,-0.027836263179779053,0.0020361075642285555,-0.001457553719794952,0.22488933989145027,-0.0035298800034409025,-0.0032811149185595226,-0.0261242915971902
184,img_184.png,img_185.png,36600,36802,202,0.202,7750,0.49139195680618286,0.5043512582778931,1.7933599948883057,1.0042054653167725,-0.000706290767993778,0.9661107063293457,0.4968523383140564,0.5067036151885986,1.849778175354004,1.0080525875091553,-0.013085943646728992,0.9600663185119629,0.005460381507873535,0.0023523569107055664,0.05641818046569824,0.0038471221923828125,-0.012379652820527554,-0.0060443878173828125,0.027031591162085533,0.011645331047475338,0.27929791808128357,0.019045159220695496,-0.06128540635108948,-0.029922710731625557,-0.0019143946063236023,0.007745455376112769,0.22702506340168993,0.0031875072163435264,-0.0012063362267426094,-0.0356198857971281
185,img_185.png,img_186.png,36802,37000,198,0.198,7640,0.5117809176445007,0.5176381468772888,1.8539916276931763,1.0413813591003418,0.0014947038143873215,0.9700646996498108,0.4997321665287018,0.5208286046981812,1.8889564275741577,1.0390324592590332,0.011354741640388966,0.9602132439613342,-0.01204875111579895,0.003190457820892334,0.034964799880981445,-0.0023488998413085938,0.009860037826001644,-0.009851455688476562,-0.060852278023958206,0.01611342281103134,0.17658990621566772,-0.011863130144774914,0.04979817196726799,-0.049754828214645386,-0.0050785205458625205,0.014934070371801111,0.2152619275510878,-0.0013276308100084906,0.0002830113610059463,-0.0414625028430501
186,img_186.png,img_187.png,37000,37200,200,0.2,7503,0.472252756357193,0.4915708005428314,1.8181630373001099,0.9983395338058472,0.036020006984472275,0.9433695673942566,0.487487256526947,0.4952499568462372,1.8553236722946167,1.0004323720932007,0.029425492510199547,0.9363901019096375,0.015234500169754028,0.0036791563034057617,0.037160634994506836,0.0020928382873535156,-0.006594514474272728,-0.006979465484619141,0.07617250084877014,0.01839578151702881,0.18580317497253418,0.010464191436767578,-0.03297257050871849,-0.0348973274230957,-0.008648840668108806,0.014265038898645324,0.19984836633794972,-0.01432869558539779,-0.0035624254829392825,-0.04022330306387858
187,img_187.png,img_188.png,37200,37400,200,0.2,6336,0.5025992393493652,0.5405917167663574,1.8507192134857178,1.0173377990722656,0.026561353355646133,1.009840965270996,0.4819587469100952,0.539467453956604,1.896803855895996,1.0051332712173462,0.026487642899155617,1.0027214288711548,-0.02064049243927002,-0.001124262809753418,0.04608464241027832,-0.012204527854919434,-7.371045649051666e-05,-0.007119536399841309,-0.1032024621963501,-0.00562131404876709,0.2304232120513916,-0.06102263927459717,-0.0003685522824525833,-0.03559768199920654,-0.013076362628917019,0.007547637558018406,0.18508937577299167,-0.01873990159023678,-0.0077996991162920335,-0.03357298189633395
188,img_188.png,img_189.png,37400,37600,200,0.2,7452,0.48409655690193176,0.5128868818283081,1.8091069459915161,1.023563265800476,0.009125174023211002,0.9760394096374512,0.4922805428504944,0.51589435338974,1.8401607275009155,1.0271492004394531,0.012957473285496235,0.9704214930534363,0.008183985948562622,0.0030074715614318848,0.031053781509399414,0.0035859346389770508,0.0038322992622852325,-0.005617916584014893,0.04091992974281311,0.015037357807159424,0.15526890754699707,0.017929673194885254,0.019161496311426163,-0.028089582920074463,-0.01778504736371176,0.0003702792471816028,0.172225037138115,-0.006027765496208408,-0.003337247451734811,-0.02641853411744509
189,img_189.png,img_190.png,37600,37802,202,0.202,7070,0.4985077977180481,0.5428964495658875,1.855501651763916,1.0270824432373047,0.023159144446253777,1.0177149772644043,0.49261710047721863,0.5408812761306763,1.88337242603302,1.0280290842056274,0.011844418942928314,1.0147680044174194,-0.005890697240829468,-0.0020151734352111816,0.027870774269104004,0.0009466409683227539,-0.011314725503325462,-0.0029469728469848633,-0.029161866754293442,-0.009976105764508247,0.13797412812709808,0.004686341155320406,-0.05601349100470543,-0.014588974416255951,-0.02346266432348228,-0.0023948260379360996,0.16730939138653214,0.010214848155240173,0.010820209974554157,-0.022394646976054294
190,img_190.png,img_191.png,37802,38000,198,0.198,6673,0.5114398002624512,0.5359658598899841,1.8349761962890625,0.9663504958152771,0.002741131465882063,0.997212290763855,0.4969809055328369,0.5364909768104553,1.8771001100540161,0.9684051275253296,0.02294451743364334,0.9915151596069336,-0.014458894729614258,0.0005251169204711914,0.04212391376495361,0.0020546317100524902,0.02020338550209999,-0.005697131156921387,-0.07302471995353699,0.0026521056424826384,0.21274703741073608,0.010376927442848682,0.10203730314970016,-0.028773389756679535,-0.029489960582150594,0.0010141549203106848,0.1701986220967615,0.009179084111009832,0.020901677184712072,-0.020681028233048706
191,img_191.png,img_192.png,38000,38200,200,0.2,6019,0.4831128716468811,0.5418268442153931,1.8208469152450562,0.9826831221580505,0.04376773163676262,1.0133204460144043,0.49247580766677856,0.5406945943832397,1.844190239906311,0.9851498603820801,0.03524094820022583,1.0105011463165283,0.009362936019897461,-0.0011322498321533203,0.023343324661254883,0.002466738224029541,-0.008526783436536789,-0.0028192996978759766,0.046814680099487305,-0.0056612491607666016,0.11671662330627441,0.012333691120147705,-0.042633917182683945,-0.014096498489379883,-0.03255114849948915,0.005929513606782039,0.16588786823255036,-0.012242727321182634,0.01162275547990961,-0.01749761526827979
192,img_192.png,img_193.png,38200,38400,200,0.2,5297,0.4801692068576813,0.5450107455253601,1.8280688524246216,0.9906504154205322,0.005619849544018507,0.9864596128463745,0.4545414447784424,0.5488829016685486,1.8688944578170776,0.9748592376708984,0.010250749066472054,0.9842168092727661,-0.02562776207923889,0.0038721561431884766,0.040825605392456055,-0.01579117774963379,0.0046308995224535465,-0.0022428035736083984,-0.12813881039619446,0.019360780715942383,0.20412802696228027,-0.07895588874816895,0.023154497146606445,-0.011214017868041992,-0.03057901290369266,0.0031172229246210505,0.14199310531081197,-0.03538861802057953,-0.012144983329698036,-0.01098539144182077
193,img_193.png,img_194.png,38400,38600,200,0.2,6137,0.46572431921958923,0.5375481843948364,1.8262598514556885,0.9659120440483093,0.0168501865118742,0.9936272501945496,0.4768050014972687,0.5375507473945618,1.8442310094833374,0.9621466398239136,0.010821521282196045,0.9920145869255066,0.011080682277679443,2.562999725341797e-06,0.017971158027648926,-0.003765404224395752,-0.006028665229678154,-0.0016126632690429688,0.05540341138839722,1.2814998626708984e-05,0.08985579013824463,-0.01882702112197876,-0.03014332614839077,-0.008063316345214844,-0.02551919472726054,-0.008468991930471976,0.11082015792406212,-0.04105078459037408,-0.02683667945061219,-0.004510286718297644
194,img_194.png,img_195.png,38600,38801,201,0.201,5931,0.505928635597229,0.5585061311721802,1.8835536241531372,0.9392387270927429,-0.014360482804477215,0.9939734935760498,0.4975089132785797,0.5518779158592224,1.8949581384658813,0.934901237487793,-0.031572259962558746,0.9923980832099915,-0.008419722318649292,-0.006628215312957764,0.01140451431274414,-0.004337489604949951,-0.017211776226758957,-0.0015754103660583496,-0.041889164596796036,-0.032976195216178894,0.056738875806331635,-0.021579550579190254,-0.08563072234392166,-0.007837862707674503,-0.020084449891470124,-0.014526958990455995,0.09808618764064198,-0.028843113562661192,-0.020813808075724867,-0.00465247262726338
195,img_195.png,img_196.png,38801,39000,199,0.199,5743,0.49324503540992737,0.5450906157493591,1.818882942199707,0.9135106801986694,0.015113404020667076,1.0312796831130981,0.480479896068573,0.542831540107727,1.8438973426818848,0.904369056224823,0.02472972683608532,1.0335549116134644,-0.01276513934135437,-0.00225907564163208,0.025014400482177734,-0.009141623973846436,0.009616322815418243,0.002275228500366211,-0.06414642930030823,-0.011352138593792915,0.12570050358772278,-0.045937810093164444,0.04832322895526886,0.011433308944106102,-0.015501696304141816,-0.0018158455040327695,0.10360188508333987,-0.013551647623524482,-0.015831155793405615,-0.012973172054741293
196,img_196.png,img_197.png,39000,39200,200,0.2,5587,0.48305776715278625,0.533752977848053,1.8758057355880737,0.9591595530509949,0.014728134498000145,1.1215819120407104,0.49521341919898987,0.5424731969833374,1.8972781896591187,0.9686558842658997,0.01078762672841549,1.11261785030365,0.012155652046203613,0.008720219135284424,0.021472454071044922,0.009496331214904785,-0.003940507769584656,-0.008964061737060547,0.060778260231018066,0.04360109567642212,0.10736227035522461,0.047481656074523926,-0.01970253884792328,-0.044820308685302734,-0.015952414405002335,0.020330672925009553,0.09333105240368669,-0.00824542451965269,-0.03684309492432684,-0.01940999689704589
197,img_197.png,img_198.png,39200,39400,200,0.2,5896,0.4949266314506531,0.5459821820259094,1.8293726444244385,0.936105489730835,0.01425058301538229,0.9991134405136108,0.479242742061615,0.5461142063140869,1.8437546491622925,0.9232733249664307,-0.0003564302751328796,0.998020589351654,-0.015683889389038086,0.00013202428817749023,0.014382004737854004,-0.012832164764404297,-0.014607013203203678,-0.0010928511619567871,-0.07841944694519043,0.0006601214408874512,0.07191002368927002,-0.06416082382202148,-0.07303506135940552,-0.0054642558097839355,-0.025607837606240923,0.025589847410233922,0.04691782586383948,-0.013181085243123213,-0.06207070303032682,-0.010997720095780723
198,img_198.png,img_199.png,39400,39600,200,0.2,6195,0.4994995892047882,0.5371697545051575,1.8907936811447144,0.9865081906318665,0.025995247066020966,0.9654757976531982,0.497854083776474,0.5449590086936951,1.8816018104553223,0.986981987953186,0.007413737941533327,0.9659287929534912,-0.001645505428314209,0.007789254188537598,-0.00919187068939209,0.0004737973213195801,-0.018581509590148926,0.00045299530029296875,-0.008227527141571045,0.03894627094268799,-0.04595935344696045,0.0023689866065979004,-0.09290754795074463,0.0022649765014648438,-0.03868644054585697,5.7544528029409344e-05,-0.006402184377177525,-0.019901901282564083,-0.04166505867070564,0.010150091177875391
199,img_199.png,img_200.png,39600,39803,203,0.203,6898,0.4879702627658844,0.5371041297912598,1.853468418121338,0.9658157825469971,0.018612466752529144,0.9681671857833862,0.4707029163837433,0.5265430808067322,1.848110318183899,0.9592918157577515,0.017345057800412178,0.9763784408569336,-0.017267346382141113,-0.010561048984527588,-0.005358099937438965,-0.0065239667892456055,-0.0012674089521169662,0.008211255073547363,-0.08506081998348236,-0.052024874836206436,-0.02639458142220974,-0.03213777020573616,-0.00624339422211051,0.040449533611536026,-0.045043330677309354,-0.037976382420455854,-0.021920741770663128,-0.0233871586286828,0.023078283223879007,0.02567199514660586
200,img_200.png,img_201.png,39803,40000,197,0.197,6833,0.49525007605552673,0.546151876449585,1.8098423480987549,0.9785615801811218,-0.010160439647734165,1.0084495544433594,0.49689415097236633,0.5296950936317444,1.8072432279586792,0.9782856106758118,0.03170697018504143,1.0136970281600952,0.0016440749168395996,-0.016456782817840576,-0.0025991201400756836,-0.0002759695053100586,0.04186740890145302,0.00524747371673584,0.008345558308064938,-0.08353696763515472,-0.013193503022193909,-0.0014008604921400547,0.2125249207019806,0.026636922731995583,-0.042991931846211154,-0.05421700518213304,0.0019815587921853967,-0.02447859607698827,0.06510701358146974,0.02220725628312198
201,img_201.png,img_202.png,40000,40200,200,0.2,6337,0.4983884394168854,0.5409447550773621,1.816286325454712,0.9358609914779663,0.01694282703101635,1.0977745056152344,0.4843329191207886,0.5355579853057861,1.834177851676941,0.9231584668159485,0.0028727564495056868,1.0970455408096313,-0.014055520296096802,-0.005386769771575928,0.017891526222229004,-0.012702524662017822,-0.01407007034868002,-0.0007289648056030273,-0.07027760148048401,-0.02693384885787964,0.08945763111114502,-0.06351262331008911,-0.07035034894943237,-0.0036448240280151367,-0.03804593395002207,-0.03781434877993162,0.02458735870153523,-0.025184615897304682,0.037879791687589266,0.007609593259107475
202,img_202.png,img_203.png,40200,40400,200,0.2,7156,0.4990462362766266,0.5256071090698242,1.8021644353866577,1.0172778367996216,-0.0039382027462124825,1.0337166786193848,0.4872341752052307,0.5256628394126892,1.800155758857727,1.0143811702728271,-0.003333247732371092,1.033494472503662,-0.011812061071395874,5.5730342864990234e-05,-0.002008676528930664,-0.0028966665267944336,0.0006049550138413906,-0.00022220611572265625,-0.05906030535697937,0.00027865171432495117,-0.01004338264465332,-0.014483332633972168,0.003024775069206953,-0.0011110305786132812,-0.03746525649544635,-0.013674939720584908,0.02065655960158808,-0.029951030322465155,-0.025882319567285435,0.000308745017025356
203,img_203.png,img_204.png,40400,40600,200,0.2,6759,0.4965314567089081,0.5354194045066833,1.8586554527282715,0.9810261130332947,-0.007822839543223381,1.041595220565796,0.5022470951080322,0.5380846261978149,1.8582695722579956,0.9807098507881165,-0.022076526656746864,1.041375994682312,0.0057156383991241455,0.002665221691131592,-0.0003858804702758789,-0.00031626224517822266,-0.014253687113523483,-0.00021922588348388672,0.028578191995620728,0.013326108455657959,-0.0019294023513793945,-0.0015813112258911133,-0.07126843184232712,-0.0010961294174194336,-0.04769298359316203,-0.007574900774447115,0.009661267438417045,-0.0428236812474775,-0.06310076465019683,0.006363315049801647
204,img_204.png,img_205.png,40600,40802,202,0.202,5802,0.492105096578598,0.5361427664756775,1.7690945863723755,1.0769565105438232,-0.0033961713779717684,1.0216343402862549,0.46162691712379456,0.5247415900230408,1.7700406312942505,1.0511773824691772,-0.021214667707681656,1.028960108757019,-0.030478179454803467,-0.011401176452636719,0.000946044921875,-0.025779128074645996,-0.017818495631217957,0.00732576847076416,-0.1508820652961731,-0.05644146725535393,0.004683390725404024,-0.1276194453239441,-0.08821037411689758,0.036266177892684937,-0.06668687242057561,-0.015058268676734092,0.017248570724765443,-0.05871924462842768,-0.05427149901566193,0.014476565329012672
205,img_205.png,img_206.png,40802,41000,198,0.198,7984,0.5010881423950195,0.5234302282333374,1.8019641637802124,0.9752620458602905,-0.0059838080778717995,1.0632994174957275,0.4954174757003784,0.5209723114967346,1.8108291625976562,0.9687598943710327,0.0009596123127266765,1.0632905960083008,-0.005670666694641113,-0.002457916736602783,0.008864998817443848,-0.0065021514892578125,0.006943420507013798,-8.821487426757812e-06,-0.02863973006606102,-0.012413720600306988,0.04477272182703018,-0.03283914923667908,0.035067781805992126,-4.4552965846378356e-05,-0.0830003464385667,-0.01783608623206511,0.03284920813361143,-0.07043041256100468,-0.031209783032489592,0.013097206048836503
206,img_206.png,img_207.png,41000,41200,200,0.2,7351,0.49851635098457336,0.5152934789657593,1.8056644201278687,1.0154112577438354,0.010971194133162498,0.9786670804023743,0.4751931130886078,0.5160683393478394,1.8168140649795532,0.9980969429016113,-0.0027774276677519083,0.9810710549354553,-0.023323237895965576,0.0007748603820800781,0.01114964485168457,-0.01731431484222412,-0.013748621568083763,0.0024039745330810547,-0.11661618947982788,0.0038743019104003906,0.05574822425842285,-0.0865715742111206,-0.06874310970306396,0.012019872665405273,-0.08881948683524897,-0.013831901664009475,0.027081226735230488,-0.08099020182009765,-0.028391165361352666,0.004259013224030037
207,img_207.png,img_208.png,41200,41400,200,0.2,7960,0.4968176782131195,0.5384199023246765,1.8052119016647339,1.0399786233901978,0.01589171588420868,1.06834077835083,0.4812812805175781,0.5357570052146912,1.8031367063522339,1.0253876447677612,0.015383198857307434,1.0645791292190552,-0.015536397695541382,-0.0026628971099853516,-0.0020751953125,-0.014590978622436523,-0.0005085170269012451,-0.0037616491317749023,-0.07768198847770691,-0.013314485549926758,-0.0103759765625,-0.07295489311218262,-0.0025425851345062256,-0.01880824565887451,-0.08650023650422217,-0.013071839333004941,-0.0009837575740371286,-0.09337162982166622,-0.04252199882867853,-0.002814278292053553
208,img_208.png,img_209.png,41400,41600,200,0.2,7532,0.49075114727020264,0.5311397314071655,1.7998816967010498,1.0333741903305054,0.0387108251452446,1.000669002532959,0.4771164655685425,0.526168942451477,1.7891589403152466,1.0067176818847656,0.015968482941389084,1.0015734434127808,-0.013634681701660156,-0.0049707889556884766,-0.010722756385803223,-0.026656508445739746,-0.022742342203855515,0.0009044408798217773,-0.06817340850830078,-0.024853944778442383,-0.05361378192901611,-0.13328254222869873,-0.11371170729398727,0.004522204399108887,-0.08186284550212683,-0.016315459125512025,-0.019035466197627336,-0.09793328787335946,-0.04545954300105589,-0.0051586059700196
