k,prev_fname,curr_fname,prev_time_ms,curr_time_ms,dt_ms,dt_s,N_matches,des_cx,des_cy,des_perim,des_r23_14,des_rot,des_r12_34,cur_cx,cur_cy,cur_perim,cur_r23_14,cur_rot,cur_r12_34,e_cx,e_cy,e_perim,e_r23_14,e_rot_wrapped,e_r12_34,edot_cx,edot_cy,edot_perim,edot_r23_14,edot_rot,edot_r12_34
87,img_87.png,img_88.png,17200,17400,200,0.2,6347,0.47729042172431946,0.5293262004852295,1.806869387626648,1.0588589906692505,-0.015932820737361908,0.98398357629776,0.48385322093963623,0.5296781063079834,1.8299367427825928,1.0619900226593018,-0.012281125411391258,0.9801684021949768,0.0065627992153167725,0.00035190582275390625,0.023067355155944824,0.0031310319900512695,0.0036516953259706497,-0.003815174102783203,0.03281399607658386,0.0017595291137695312,0.11533677577972412,0.015655159950256348,0.01825847662985325,-0.019075870513916016
88,img_88.png,img_89.png,17400,17600,200,0.2,5829,0.4758749306201935,0.49953868985176086,1.7333159446716309,1.0571577548980713,0.010645963251590729,0.9751994013786316,0.4732573330402374,0.505176305770874,1.7961333990097046,1.0512497425079346,0.002456153044477105,0.9636222124099731,-0.0026175975799560547,0.005637615919113159,0.06281745433807373,-0.005908012390136719,-0.008189810439944267,-0.011577188968658447,-0.013087987899780273,0.028188079595565796,0.31408727169036865,-0.029540061950683594,-0.04094905033707619,-0.057885944843292236
89,img_89.png,img_90.png,17600,17802,202,0.202,6781,0.47776782512664795,0.5116813778877258,1.768595814704895,1.0508826971054077,0.0028777068946510553,0.9284553527832031,0.47820982336997986,0.5145215392112732,1.8034815788269043,1.0608597993850708,0.01725146919488907,0.9127887487411499,0.0004419982433319092,0.0028401613235473633,0.03488576412200928,0.009977102279663086,0.014373762533068657,-0.015666604042053223,0.002188110025599599,0.014060203917324543,0.17270179092884064,0.04939159378409386,0.07115723937749863,-0.07755744457244873
90,img_90.png,img_91.png,17802,18000,198,0.198,6235,0.48184943199157715,0.506153404712677,1.7710933685302734,1.0207476615905762,0.0008140011923387647,0.9798355102539062,0.4868726432323456,0.5091928243637085,1.816906452178955,1.0147981643676758,-0.014433135278522968,0.9680304527282715,0.005023211240768433,0.003039419651031494,0.04581308364868164,-0.005949497222900391,-0.015247136354446411,-0.011805057525634766,0.025369754061102867,0.015350604429841042,0.2313792109489441,-0.030047966167330742,-0.07700573652982712,-0.059621501713991165
91,img_91.png,img_92.png,18000,18200,200,0.2,6626,0.4803897440433502,0.5104185342788696,1.7988296747207642,1.0608891248703003,0.021167337894439697,0.961516797542572,0.47042784094810486,0.5145415663719177,1.8322911262512207,1.0563899278640747,0.027703717350959778,0.9539560079574585,-0.009961903095245361,0.004123032093048096,0.03346145153045654,-0.004499197006225586,0.006536379456520081,-0.007560789585113525,-0.04980951547622681,0.02061516046524048,0.16730725765228271,-0.02249598503112793,0.0326818972826004,-0.03780394792556763
92,img_92.png,img_93.png,18200,18400,200,0.2,6521,0.45034125447273254,0.5223483443260193,1.7421681880950928,1.0530612468719482,-0.0022470538970083,1.009988784790039,0.46348312497138977,0.5238936543464661,1.7757434844970703,1.0599491596221924,-0.002049094531685114,1.0052900314331055,0.013141870498657227,0.0015453100204467773,0.03357529640197754,0.006887912750244141,0.00019795936532318592,-0.004698753356933594,0.06570935249328613,0.007726550102233887,0.1678764820098877,0.0344395637512207,0.0009897968266159296,-0.02349376678466797
93,img_93.png,img_94.png,18400,18600,200,0.2,6463,0.4837198257446289,0.5032544136047363,1.7812565565109253,1.0224617719650269,0.027615102007985115,1.0162715911865234,0.4745730757713318,0.5067089200019836,1.821942687034607,1.0161060094833374,0.02309892140328884,1.0039688348770142,-0.00914674997329712,0.0034545063972473145,0.04068613052368164,-0.006355762481689453,-0.004516180604696274,-0.012302756309509277,-0.045733749866485596,0.017272531986236572,0.2034306526184082,-0.031778812408447266,-0.02258090302348137,-0.06151378154754639
94,img_94.png,img_95.png,18600,18802,202,0.202,6547,0.47735795378685,0.5190672874450684,1.8329856395721436,0.9883853197097778,-0.012568260543048382,0.9999604225158691,0.4757748544216156,0.5178520083427429,1.8631737232208252,0.9804811477661133,0.0034805566538125277,0.9972813129425049,-0.001583099365234375,-0.0012152791023254395,0.03018808364868164,-0.00790417194366455,0.016048816964030266,-0.002679109573364258,-0.007837125100195408,-0.006016233004629612,0.14944595098495483,-0.03912956267595291,0.07944958657026291,-0.013262918218970299
95,img_95.png,img_96.png,18802,19000,198,0.198,6091,0.4566388726234436,0.5016089677810669,1.7617504596710205,0.9735694527626038,0.0003875101392623037,1.0389856100082397,0.46139615774154663,0.5056896209716797,1.8168954849243164,0.9722054600715637,-0.010572007857263088,1.019372820854187,0.004757285118103027,0.004080653190612793,0.0551450252532959,-0.001363992691040039,-0.010959518142044544,-0.019612789154052734,0.024026691913604736,0.020609360188245773,0.2785102427005768,-0.00688885198906064,-0.055351100862026215,-0.0990544930100441
96,img_96.png,img_97.png,19000,19200,200,0.2,6623,0.4734145998954773,0.5168906450271606,1.8238250017166138,1.1155993938446045,0.01393156498670578,1.0105198621749878,0.46842339634895325,0.5212836861610413,1.8670283555984497,1.1096739768981934,0.024303968995809555,0.9993239641189575,-0.004991203546524048,0.004393041133880615,0.04320335388183594,-0.005925416946411133,0.010372404009103775,-0.011195898056030273,-0.02495601773262024,0.021965205669403076,0.2160167694091797,-0.029627084732055664,0.051862020045518875,-0.05597949028015137
97,img_97.png,img_98.png,19200,19400,200,0.2,5703,0.45392340421676636,0.5190913677215576,1.781309723854065,1.117136001586914,0.026474734768271446,1.0010396242141724,0.46691858768463135,0.5220036506652832,1.8128550052642822,1.1138161420822144,0.007533177267760038,0.9922068119049072,0.01299518346786499,0.002912282943725586,0.031545281410217285,-0.003319859504699707,-0.01894155703485012,-0.008832812309265137,0.06497591733932495,0.01456141471862793,0.15772640705108643,-0.016599297523498535,-0.09470778703689575,-0.044164061546325684
98,img_98.png,img_99.png,19400,19600,200,0.2,6045,0.4844178855419159,0.5296167731285095,1.8715968132019043,1.082271933555603,0.03657360374927521,1.065260648727417,0.47216105461120605,0.5286445021629333,1.9151699542999268,1.082065463066101,0.03810855373740196,1.063570499420166,-0.012256830930709839,-0.0009722709655761719,0.04357314109802246,-0.00020647048950195312,0.0015349499881267548,-0.0016901493072509766,-0.061284154653549194,-0.004861354827880859,0.2178657054901123,-0.0010323524475097656,0.007674749940633774,-0.008450746536254883
99,img_99.png,img_100.png,19600,19801,201,0.201,5319,0.46370792388916016,0.5132293105125427,1.81936776638031,1.0383883714675903,0.002076114993542433,1.0460280179977417,0.46816346049308777,0.5140454769134521,1.867438554763794,1.0376437902450562,0.007329717744141817,1.0341641902923584,0.004455536603927612,0.0008161664009094238,0.04807078838348389,-0.0007445812225341797,0.005253602750599384,-0.0118638277053833,0.022166848182678223,0.004060529172420502,0.23915813863277435,-0.0037043842021375895,0.026137325912714005,-0.05902401730418205
100,img_100.png,img_101.png,19801,20000,199,0.199,5763,0.4730955958366394,0.5087840557098389,1.7798479795455933,1.0276283025741577,-0.0056923613883554935,0.9698054194450378,0.47109082341194153,0.5125672817230225,1.8289350271224976,1.026227593421936,-0.012614748440682888,0.9639230370521545,-0.002004772424697876,0.0037832260131835938,0.0490870475769043,-0.0014007091522216797,-0.0069223870523273945,-0.005882382392883301,-0.010074233636260033,0.019011186435818672,0.24666857719421387,-0.007038739509880543,-0.034785863012075424,-0.02955971099436283
101,img_101.png,img_102.png,20000,20200,200,0.2,5990,0.498651921749115,0.5131794214248657,1.8608955144882202,0.9802488088607788,-0.01602214202284813,0.9993599653244019,0.49202603101730347,0.521313488483429,1.883543848991394,0.9725903272628784,-0.007541127968579531,0.9936062097549438,-0.0066258907318115234,0.008134067058563232,0.022648334503173828,-0.007658481597900391,0.008481014519929886,-0.005753755569458008,-0.03312945365905762,0.04067033529281616,0.11324167251586914,-0.03829240798950195,0.04240507259964943,-0.02876877784729004
102,img_102.png,img_103.png,20200,20400,200,0.2,4308,0.46205025911331177,0.5462034344673157,1.7497599124908447,1.0641462802886963,-0.024142784997820854,1.0267771482467651,0.4820333421230316,0.5366608500480652,1.8141483068466187,1.0674244165420532,-0.04207774996757507,1.013566493988037,0.01998308300971985,-0.009542584419250488,0.06438839435577393,0.0032781362533569336,-0.01793496496975422,-0.013210654258728027,0.09991541504859924,-0.04771292209625244,0.32194197177886963,0.016390681266784668,-0.08967482298612595,-0.06605327129364014
103,img_103.png,img_104.png,20400,20600,200,0.2,4391,0.479651540517807,0.562496542930603,1.7706886529922485,0.9693242907524109,0.0345030315220356,1.0378403663635254,0.4689006805419922,0.5756685733795166,1.815269112586975,0.9689958095550537,0.04796024039387703,1.0335026979446411,-0.01075085997581482,0.013172030448913574,0.04458045959472656,-0.00032848119735717773,0.01345720887184143,-0.004337668418884277,-0.0537542998790741,0.06586015224456787,0.2229022979736328,-0.0016424059867858887,0.06728604435920715,-0.021688342094421387
104,img_104.png,img_105.png,20600,20801,201,0.201,4770,0.4492190480232239,0.5375587940216064,1.712363839149475,1.0614142417907715,-0.013501657173037529,1.033420205116272,0.47081440687179565,0.5276221036911011,1.7579458951950073,1.0670360326766968,-0.03298363834619522,1.0228707790374756,0.021595358848571777,-0.009936690330505371,0.04558205604553223,0.005621790885925293,-0.019481981173157692,-0.010549426078796387,0.10743959248065948,-0.04943626746535301,0.2267763912677765,0.027969108894467354,-0.0969252735376358,-0.05248470604419708
105,img_105.png,img_106.png,20801,21000,199,0.199,5551,0.483712375164032,0.5276767611503601,1.8051432371139526,1.0294116735458374,0.005090593826025724,1.0084775686264038,0.4759853780269623,0.534518301486969,1.8518685102462769,1.0311086177825928,0.007403046824038029,1.0037318468093872,-0.007726997137069702,0.006841540336608887,0.04672527313232422,0.001696944236755371,0.0023124529980123043,-0.0047457218170166016,-0.03882913291454315,0.03437959775328636,0.23480036854743958,0.008527358062565327,0.01162036694586277,-0.023847848176956177
106,img_106.png,img_107.png,21000,21200,200,0.2,5359,0.4770992398262024,0.5453961491584778,1.766018271446228,1.02748441696167,-0.005483969114720821,0.9779744744300842,0.4830114245414734,0.5439998507499695,1.804078221321106,1.021151065826416,0.0031918808817863464,0.9751899838447571,0.005912184715270996,-0.0013962984085083008,0.03805994987487793,-0.006333351135253906,0.008675849996507168,-0.0027844905853271484,0.02956092357635498,-0.006981492042541504,0.19029974937438965,-0.03166675567626953,0.043379250913858414,-0.013922452926635742
107,img_107.png,img_108.png,21200,21400,200,0.2,4790,0.4753640294075012,0.5473300218582153,1.7045695781707764,1.0478870868682861,-0.009845457039773464,0.9385963678359985,0.4825725257396698,0.5495306849479675,1.7670150995254517,1.0499202013015747,-0.02924148179590702,0.9269108772277832,0.007208496332168579,0.0022006630897521973,0.06244552135467529,0.0020331144332885742,-0.01939602568745613,-0.011685490608215332,0.036042481660842896,0.011003315448760986,0.31222760677337646,0.010165572166442871,-0.09698012471199036,-0.05842745304107666
108,img_108.png,img_109.png,21400,21600,200,0.2,5287,0.5121063590049744,0.5409411191940308,1.7445608377456665,0.9877052307128906,-0.012948245741426945,0.9894191026687622,0.505318820476532,0.5510194301605225,1.773293375968933,0.9824759364128113,0.003352240426465869,0.9837298393249512,-0.006787538528442383,0.0100783109664917,0.0287325382232666,-0.005229294300079346,0.016300486400723457,-0.005689263343811035,-0.033937692642211914,0.050391554832458496,0.143662691116333,-0.02614647150039673,0.08150243014097214,-0.028446316719055176
109,img_109.png,img_110.png,21600,21801,201,0.201,3950,0.4628227651119232,0.5506301522254944,1.7357981204986572,0.9724835753440857,0.04199893772602081,0.9936018586158752,0.48323142528533936,0.5472385287284851,1.7896052598953247,0.9706373810768127,0.0248037688434124,0.9756855964660645,0.020408660173416138,-0.0033916234970092773,0.05380713939666748,-0.0018461942672729492,-0.017195168882608414,-0.01791626214981079,0.1015356183052063,-0.01687374897301197,0.26769721508026123,-0.009185045957565308,-0.08554810285568237,-0.08913563191890717
110,img_110.png,img_111.png,21801,22000,199,0.199,5069,0.5126010775566101,0.5384581685066223,1.7737785577774048,0.9849720597267151,-0.01538851484656334,0.931638777256012,0.5029506087303162,0.542523205280304,1.8146390914916992,0.9876381754875183,-0.022375499829649925,0.929121196269989,-0.009650468826293945,0.004065036773681641,0.040860533714294434,0.0026661157608032227,-0.006986984983086586,-0.0025175809860229492,-0.048494819551706314,0.020427320152521133,0.2053293138742447,0.013397566974163055,-0.0351104773581028,-0.01265116035938263
111,img_111.png,img_112.png,22000,22200,200,0.2,4828,0.47121870517730713,0.5256696939468384,1.7295241355895996,1.0408207178115845,-0.0051664868369698524,0.9426053762435913,0.4798052906990051,0.532188355922699,1.7833068370819092,1.0437180995941162,-0.006887361407279968,0.9208966493606567,0.008586585521697998,0.006518661975860596,0.05378270149230957,0.0028973817825317383,-0.0017208745703101158,-0.02170872688293457,0.04293292760848999,0.03259330987930298,0.26891350746154785,0.014486908912658691,-0.008604372851550579,-0.10854363441467285
112,img_112.png,img_113.png,22200,22400,200,0.2,5153,0.5071778893470764,0.5477866530418396,1.7400939464569092,1.0411618947982788,-0.01804005540907383,0.9065154194831848,0.504612922668457,0.5477166771888733,1.778497338294983,1.0404399633407593,-0.030182402580976486,0.9025712013244629,-0.0025649666786193848,-6.99758529663086e-05,0.03840339183807373,-0.0007219314575195312,-0.012142347171902657,-0.003944218158721924,-0.012824833393096924,-0.00034987926483154297,0.19201695919036865,-0.0036096572875976562,-0.060711733996868134,-0.01972109079360962
113,img_113.png,img_114.png,22400,22600,200,0.2,5821,0.4949568510055542,0.5413063764572144,1.7172783613204956,1.0069814920425415,0.0019061811035498977,0.9648220539093018,0.4870544970035553,0.5440950989723206,1.7635855674743652,1.0045768022537231,0.027041133493185043,0.9581438899040222,-0.007902354001998901,0.002788722515106201,0.04630720615386963,-0.0024046897888183594,0.02513495273888111,-0.006678164005279541,-0.03951177000999451,0.013943612575531006,0.23153603076934814,-0.012023448944091797,0.1256747543811798,-0.033390820026397705
114,img_114.png,img_115.png,22600,22801,201,0.201,5008,0.4794316291809082,0.5522142052650452,1.6996634006500244,1.0145132541656494,0.0021351678296923637,0.9479962587356567,0.49211540818214417,0.5518717765808105,1.7370983362197876,1.006371021270752,-0.014836719259619713,0.930110514163971,0.012683779001235962,-0.00034242868423461914,0.037434935569763184,-0.008142232894897461,-0.016971886157989502,-0.01788574457168579,0.06310337781906128,-0.001703625195659697,0.1862434595823288,-0.04050862044095993,-0.08443724364042282,-0.08898380398750305
115,img_115.png,img_116.png,22801,23000,199,0.199,5710,0.5057880878448486,0.5518602728843689,1.7277588844299316,1.0128778219223022,0.010410218499600887,1.0030871629714966,0.4933084547519684,0.5561730861663818,1.77021062374115,1.0149941444396973,0.014158292673528194,0.9991977214813232,-0.012479633092880249,0.0043128132820129395,0.04245173931121826,0.0021163225173950195,0.003748074173927307,-0.00388944149017334,-0.06271172314882278,0.021672427654266357,0.21332532167434692,0.010634786449372768,0.018834544345736504,-0.0195449311286211
116,img_116.png,img_117.png,23000,23200,200,0.2,6147,0.4828920364379883,0.525851845741272,1.717842936515808,1.0061684846878052,-0.00037096987944096327,0.9680863618850708,0.48929768800735474,0.5292655229568481,1.7626454830169678,1.0028681755065918,0.0010093338787555695,0.9596664309501648,0.006405651569366455,0.003413677215576172,0.04480254650115967,-0.003300309181213379,0.0013803037581965327,-0.008419930934906006,0.032028257846832275,0.01706838607788086,0.22401273250579834,-0.016501545906066895,0.0069015189073979855,-0.04209965467453003
117,img_117.png,img_118.png,23200,23400,200,0.2,5251,0.49317511916160583,0.5584650039672852,1.7295434474945068,1.0317659378051758,0.005721301306039095,1.0062177181243896,0.4853917360305786,0.5596216320991516,1.7825831174850464,1.0251227617263794,-0.003733827732503414,0.9947323799133301,-0.007783383131027222,0.001156628131866455,0.05303966999053955,-0.006643176078796387,-0.009455129504203796,-0.01148533821105957,-0.03891691565513611,0.005783140659332275,0.26519834995269775,-0.033215880393981934,-0.04727564752101898,-0.05742669105529785
118,img_118.png,img_119.png,23400,23600,200,0.2,5283,0.47300779819488525,0.5501567125320435,1.7277740240097046,0.9919241666793823,0.02616243250668049,0.9853193759918213,0.47281143069267273,0.5510362386703491,1.7583950757980347,0.9817756414413452,0.042400795966386795,0.9768535494804382,-0.00019636750221252441,0.0008795261383056641,0.030621051788330078,-0.01014852523803711,0.016238363459706306,-0.008465826511383057,-0.000981837511062622,0.00439763069152832,0.1531052589416504,-0.05074262619018555,0.08119181543588638,-0.04232913255691528
119,img_119.png,img_120.png,23600,23801,201,0.201,5230,0.45663002133369446,0.5423985719680786,1.7210230827331543,1.044288158416748,0.047847434878349304,1.0042251348495483,0.46322351694107056,0.5432087779045105,1.7606682777404785,1.0461170673370361,0.02630534954369068,0.9917070865631104,0.006593495607376099,0.0008102059364318848,0.03964519500732422,0.001828908920288086,-0.021542085334658623,-0.012518048286437988,0.03280346095561981,0.0040308753959834576,0.19723977148532867,0.009099049493670464,-0.10717455297708511,-0.06227884441614151
120,img_120.png,img_121.png,23801,24000,199,0.199,3811,0.4974284768104553,0.5775824785232544,1.773837685585022,0.9194143414497375,0.05925191938877106,1.0474447011947632,0.4816325306892395,0.5834806561470032,1.8237115144729614,0.911435604095459,0.0803888589143753,1.0366575717926025,-0.01579594612121582,0.005898177623748779,0.04987382888793945,-0.007978737354278564,0.021136939525604248,-0.010787129402160645,-0.07937661558389664,0.02963908389210701,0.2506222426891327,-0.04009415581822395,0.10621577501296997,-0.05420668050646782
121,img_121.png,img_122.png,24000,24200,200,0.2,5669,0.4500364065170288,0.5275592803955078,1.7278252840042114,1.0526245832443237,0.003172001801431179,1.002357006072998,0.4645799398422241,0.5304571390151978,1.7662115097045898,1.0509274005889893,-0.00017612507508601993,0.9827774167060852,0.014543533325195312,0.0028978586196899414,0.03838622570037842,-0.0016971826553344727,-0.0033481267746537924,-0.019579589366912842,0.07271766662597656,0.014489293098449707,0.1919311285018921,-0.008485913276672363,-0.01674063317477703,-0.09789794683456421
122,img_122.png,img_123.png,24200,24400,200,0.2,4458,0.49826571345329285,0.5632221698760986,1.758631706237793,0.9624208807945251,0.07035721838474274,1.0285500288009644,0.48103946447372437,0.5648059248924255,1.8100640773773193,0.960931122303009,0.0700547844171524,1.015759825706482,-0.01722624897956848,0.0015837550163269043,0.05143237113952637,-0.0014897584915161133,-0.00030243396759033203,-0.012790203094482422,-0.08613124489784241,0.007918775081634521,0.25716185569763184,-0.007448792457580566,-0.0015121698379516602,-0.06395101547241211
123,img_123.png,img_124.png,24400,24600,200,0.2,5359,0.4792906939983368,0.5537745356559753,1.7231905460357666,0.9651480317115784,0.041800204664468765,1.0178624391555786,0.4874551296234131,0.5568282008171082,1.7690544128417969,0.96642005443573,0.04242054373025894,1.0074586868286133,0.008164435625076294,0.0030536651611328125,0.04586386680603027,0.0012720227241516113,0.0006203390657901764,-0.010403752326965332,0.04082217812538147,0.015268325805664062,0.22931933403015137,0.006360113620758057,0.003101695328950882,-0.05201876163482666
124,img_124.png,img_125.png,24600,24801,201,0.201,5630,0.5015497803688049,0.5506117939949036,1.7852399349212646,1.0262393951416016,0.06285876035690308,1.00907564163208,0.4964561462402344,0.5492631793022156,1.8395239114761353,1.0267655849456787,0.042522646486759186,0.9996861219406128,-0.005093634128570557,-0.0013486146926879883,0.054283976554870605,0.0005261898040771484,-0.02033611387014389,-0.009389519691467285,-0.025341462343931198,-0.00670952582731843,0.27006953954696655,0.002617859747260809,-0.10117468982934952,-0.04671402648091316
125,img_125.png,img_126.png,24801,25000,199,0.199,5600,0.48908260464668274,0.5583710670471191,1.7309542894363403,0.9744887351989746,0.05438442528247833,1.0107715129852295,0.48788896203041077,0.5580872297286987,1.7785786390304565,0.9641940593719482,0.06591647863388062,1.0021796226501465,-0.0011936426162719727,-0.00028383731842041016,0.04762434959411621,-0.010294675827026367,0.011532053351402283,-0.008591890335083008,-0.005998203996568918,-0.0014263181947171688,0.2393183410167694,-0.05173204094171524,0.05795001611113548,-0.04317532852292061
126,img_126.png,img_127.png,25000,25200,200,0.2,5965,0.46124371886253357,0.542995274066925,1.7559525966644287,1.0176008939743042,0.029558910056948662,1.0200673341751099,0.47005289793014526,0.5452494621276855,1.7890841960906982,1.0185519456863403,0.02010287344455719,1.0080454349517822,0.008809179067611694,0.002254188060760498,0.03313159942626953,0.0009510517120361328,-0.009456036612391472,-0.012021899223327637,0.04404589533805847,0.01127094030380249,0.16565799713134766,0.004755258560180664,-0.04728018119931221,-0.060109496116638184
127,img_127.png,img_128.png,25200,25400,200,0.2,5519,0.5150265097618103,0.5444605946540833,1.7335820198059082,1.027823567390442,0.044496819376945496,0.9912208318710327,0.49675101041793823,0.5480862259864807,1.7861555814743042,1.0251035690307617,0.05068002641201019,0.9864151477813721,-0.01827549934387207,0.003625631332397461,0.052573561668395996,-0.0027199983596801758,0.006183207035064697,-0.0048056840896606445,-0.09137749671936035,0.018128156661987305,0.26286780834198,-0.013599991798400879,0.030916035175323486,-0.024028420448303223
128,img_128.png,img_129.png,25400,25600,200,0.2,5647,0.45947957038879395,0.5544595718383789,1.7389127016067505,0.961243212223053,0.040237776935100555,1.0225417613983154,0.4715844988822937,0.5543195009231567,1.784095048904419,0.9603649377822876,0.045990847051143646,1.0198134183883667,0.012104928493499756,-0.00014007091522216797,0.04518234729766846,-0.0008782744407653809,0.005753070116043091,-0.0027283430099487305,0.06052464246749878,-0.0007003545761108398,0.22591173648834229,-0.004391372203826904,0.028765350580215454,-0.013641715049743652
129,img_129.png,img_130.png,25600,25802,202,0.202,5422,0.4912209212779999,0.5679044127464294,1.7098474502563477,0.9833828210830688,0.060360103845596313,0.9847298264503479,0.48308178782463074,0.5708063840866089,1.7662301063537598,0.9834262132644653,0.0482705682516098,0.9698883891105652,-0.00813913345336914,0.0029019713401794434,0.05638265609741211,4.3392181396484375e-05,-0.012089535593986511,-0.014841437339782715,-0.04029273986816406,0.014366194605827332,0.2791220545768738,0.0002148127678083256,-0.05984918400645256,-0.07347246259450912
130,img_130.png,img_131.png,25802,26000,198,0.198,5062,0.4796399772167206,0.5548751354217529,1.7582964897155762,0.9932711720466614,0.05026908218860626,1.0403575897216797,0.48190996050834656,0.5565503239631653,1.8055590391159058,0.9957448244094849,0.05503939837217331,1.0209628343582153,0.0022699832916259766,0.0016751885414123535,0.04726254940032959,0.0024736523628234863,0.004770316183567047,-0.019394755363464355,0.011464562267065048,0.008460547775030136,0.2386997491121292,0.012493194080889225,0.024092506617307663,-0.09795331209897995
131,img_131.png,img_132.png,26000,26200,200,0.2,4929,0.47711753845214844,0.5420414209365845,1.7786070108413696,1.0203588008880615,0.026609988883137703,1.029541015625,0.47736719250679016,0.5442662239074707,1.8313242197036743,1.0237998962402344,0.005035571288317442,1.0201646089553833,0.00024965405464172363,0.0022248029708862305,0.05271720886230469,0.0034410953521728516,-0.021574417129158974,-0.0093764066696167,0.0012482702732086182,0.011124014854431152,0.26358604431152344,0.017205476760864258,-0.10787208378314972,-0.046882033348083496
132,img_132.png,img_133.png,26200,26400,200,0.2,5231,0.5057207345962524,0.5343104004859924,1.820654034614563,1.0094019174575806,-0.009118989109992981,1.056860089302063,0.4938761293888092,0.5357645750045776,1.8651063442230225,1.0078917741775513,-0.0003778371319640428,1.0523710250854492,-0.011844605207443237,0.001454174518585205,0.04445230960845947,-0.0015101432800292969,0.008741151541471481,-0.0044890642166137695,-0.059223026037216187,0.007270872592926025,0.22226154804229736,-0.007550716400146484,0.04370575770735741,-0.022445321083068848
133,img_133.png,img_134.png,26400,26600,200,0.2,4944,0.466214120388031,0.5341423749923706,1.7577869892120361,0.9227076172828674,0.02099529840052128,1.1042416095733643,0.4787357747554779,0.5336062908172607,1.8049476146697998,0.9231891632080078,0.024192599579691887,1.096900224685669,0.0125216543674469,-0.0005360841751098633,0.04716062545776367,0.00048154592514038086,0.0031973011791706085,-0.0073413848876953125,0.0626082718372345,-0.0026804208755493164,0.23580312728881836,0.0024077296257019043,0.015986505895853043,-0.03670692443847656
134,img_134.png,img_135.png,26600,26801,201,0.201,5846,0.5032960176467896,0.5119702219963074,1.8030396699905396,0.9574190378189087,0.019213944673538208,1.0391840934753418,0.49201810359954834,0.5143847465515137,1.8589704036712646,0.9533429145812988,0.012714901007711887,1.0278149843215942,-0.011277914047241211,0.002414524555206299,0.0559307336807251,-0.004076123237609863,-0.006499043665826321,-0.011369109153747559,-0.056109022349119186,0.012012559920549393,0.27826234698295593,-0.02027921937406063,-0.03233354911208153,-0.05656272917985916
135,img_135.png,img_136.png,26801,27000,199,0.199,5654,0.4855589270591736,0.5313524007797241,1.773880958557129,0.98388671875,0.03348344564437866,1.0798962116241455,0.4885397255420685,0.5333627462387085,1.8192676305770874,0.980644166469574,0.04324813559651375,1.0693881511688232,0.0029807984828948975,0.002010345458984375,0.045386672019958496,-0.0032425522804260254,0.009764689952135086,-0.010508060455322266,0.01497888658195734,0.01010223850607872,0.22807373106479645,-0.01629423163831234,0.049068793654441833,-0.05280432477593422
136,img_136.png,img_137.png,27000,27200,200,0.2,5166,0.4830889403820038,0.5479609966278076,1.8186099529266357,0.9995622634887695,0.0287896990776062,1.007914423942566,0.4805539548397064,0.547457218170166,1.8680578470230103,1.0007596015930176,0.008459479548037052,0.9961851239204407,-0.0025349855422973633,-0.0005037784576416016,0.04944789409637451,0.0011973381042480469,-0.020330220460891724,-0.011729300022125244,-0.012674927711486816,-0.002518892288208008,0.24723947048187256,0.005986690521240234,-0.10165110230445862,-0.05864650011062622
137,img_137.png,img_138.png,27200,27400,200,0.2,5816,0.49653545022010803,0.5433765053749084,1.7794928550720215,0.8946025967597961,0.03127088025212288,1.0225058794021606,0.48975205421447754,0.5423831939697266,1.8351783752441406,0.8935022950172424,0.05252587050199509,1.018157720565796,-0.006783396005630493,-0.0009933114051818848,0.05568552017211914,-0.001100301742553711,0.021254990249872208,-0.004348158836364746,-0.033916980028152466,-0.004966557025909424,0.2784276008605957,-0.005501508712768555,0.10627494752407074,-0.02174079418182373
138,img_138.png,img_139.png,27400,27600,200,0.2,5519,0.4674341082572937,0.5481911301612854,1.7671875953674316,0.9860760569572449,0.04498741775751114,1.0316499471664429,0.47810617089271545,0.5494900345802307,1.8111790418624878,0.9962673783302307,0.03318258002400398,1.01787531375885,0.010672062635421753,0.0012989044189453125,0.04399144649505615,0.01019132137298584,-0.011804837733507156,-0.013774633407592773,0.053360313177108765,0.0064945220947265625,0.21995723247528076,0.0509566068649292,-0.05902418866753578,-0.06887316703796387
139,img_139.png,img_140.png,27600,27802,202,0.202,5842,0.5020776391029358,0.5186218619346619,1.7810817956924438,0.9480735659599304,0.02833883836865425,0.9879633188247681,0.48385360836982727,0.528026282787323,1.8331116437911987,0.9403693675994873,0.050582077354192734,0.9801879525184631,-0.01822403073310852,0.009404420852661133,0.05202984809875488,-0.007704198360443115,0.022243238985538483,-0.007775366306304932,-0.0902179703116417,0.046556536108255386,0.2575734853744507,-0.03813959285616875,0.11011504381895065,-0.03849191218614578
140,img_140.png,img_141.png,27802,28000,198,0.198,6947,0.4758753776550293,0.5188042521476746,1.8522506952285767,0.9282122850418091,0.03510787710547447,1.0742714405059814,0.4886442720890045,0.5158389806747437,1.8875620365142822,0.9327322840690613,0.037109170109033585,1.07432222366333,0.01276889443397522,-0.002965271472930908,0.035311341285705566,0.004519999027252197,0.0020012930035591125,5.078315734863281e-05,0.06448936462402344,-0.014976118691265583,0.1783401072025299,0.022828277200460434,0.010107540525496006,0.0002564805909059942
